Title,Manufacturer,Amps,Voltage,Max. Voltage,Enclosure,Description,Link
Selector Switch Ex9P (Bag of 16),NOARK,15 amps,240 volts,,,Model  Ex9P   Surplus New   15 amps   240 volts   Single-phase,https://www.lenmark.com//collections/switches/products/selector-switch-ex9p-bag-of-16
Electric Foot Switch,Lenmark Industries,,,,,Model    Used,https://www.lenmark.com//collections/switches/products/electric-foot-switch
"450psi Pressure Switch HZJ79, 824320",MILLER TECHNOLOGY,,,,,Model  824320   Surplus New,https://www.lenmark.com//collections/switches/products/450psi-pressure-switch-hzj79-824320
Flow Control Thermostat Switch,Lenmark Industries,,,,,Condition  Surplus New,https://www.lenmark.com//collections/switches/products/flow-control-thermostat-switch
Spark Plug Igniter 149T-1,AUBURN,,,,,Model  149T-1   Surplus New,https://www.lenmark.com//collections/switches/products/spark-plug-igniter-149t-1
"Pressure Switch H100-491, 10 to 100 psi",UNITED ELECTRIC,15 amps,480 volts,,,"Model  H100-491   804708   Surplus New   15 amps   480 volts   Proof Pressure:  2500 psi 1724 bar  Wetted Materials: 316 st/st Electrical Rating: 15A, 480VAC  Electrical Connection: 1/2"" NPT",https://www.lenmark.com//collections/switches/products/pressure-switch-h100-491-10-to-100-psi-1
15 Amp Accutrak Dual Display Monitor 2004SBY2A2M0200,WESTLOCK CONTROLS,15 amps,,,,Model  2004SBY2A2M0200   UNITED STATES   Surplus New   15 amps   Single-phase  Voltage: 125/250VAC,https://www.lenmark.com//collections/switches/products/model-2004-accutrak-dual-display-monitor-2004sby2a2m0200
Pressure Switch B424BXFM,ASHCROFT,,,,,"Model  B424BXFM   Surplus New   Enclosure: Type 400 NEMA Ratings: NEMA 3,4, 4X, 13  Switch Element: General Purpose Seal Material: Buna N/ Stainless Steel  VAC Ratings: 15 A @ 125/250/480 VAC VDC Ratings: 1/2 A @ 125 VDC  Pressure Ratings: 15 psi, 100 kPa, 1.0 kg/cm Proof Pressure Ratings: 500 psi, 3500 kPa, 35 kg/cm  Deadband Range: 0.5-1.5",https://www.lenmark.com//collections/switches/products/pressure-switch-b424bxfm
"Pressure Switch H100-491, 10 to 100 psi",UNITED ELECTRIC,15 amps,480 volts,,,"Model  H100-491   798357   Surplus New   15 amps   480 volts   Proof Pressure:  2500 psi 1724 bar  Wetted Materials: 316 st/st Electrical Rating: 15A, 480VAC  Electrical Connection: 1/2"" NPT",https://www.lenmark.com//collections/switches/products/pressure-switch-h100-491-10-to-100-psi
"Push Button Station 800H-2HA4R w/ 3/4"" Conduit Hub 1490-N9",ALLEN-BRADLEY,,,,,"Model  800H-2HA4R   UNITED STATES   Surplus New   Enclosure: Type 4, 4X, 13 Material: Glass Polyester  Conduit: 3/4'' Number Of Push Buttons: Two",https://www.lenmark.com//collections/switches/products/push-button-station-800h-2ha4r-w-3-4-conduit-hub-1490-n9
Limit Switch D4A-1104N,OMRON,,,,,Model  D4A-1104N   JAPAN   Surplus New,https://www.lenmark.com//collections/switches/products/limit-switch-d4a-1104n
"Push Button Enclosure 800H-2HZ4R w/ 3/4"" Conduit Hub 1490-N9",ALLEN-BRADLEY,,,,,"Model  800H-2HZ4R   Surplus New   Nema Type: Type 4/4X/13 Color: Gray  Knockout: 2 Material: Glass Polyester  Conduit Hub: 3/4""",https://www.lenmark.com//collections/switches/products/2-knockout-pushbutton-enclosure-800h-2hz4r-w-3-4-conduit-hub-1490-n9
"40 Amp, 600 Volts Disconnect Switch EOT32",ABB,40 amps,600 volts,,,"Model  EOT32   Surplus New   40 amps   600 volts   Non-Fused  Type: 4, 4X, 12",https://www.lenmark.com//collections/switches/products/disconnect-switch-eot32-40a-600vac-type-3r
"SYSTEMTIX Push-Button Control Station, Enclosure 800R-4HZ4",ALLEN-BRADLEY,,,,,Model  800R-4HZ4   Used   Nema Type: Type 4/4X/13 Material: Stainless Steel  Number Holes: 4 Hole Mount Type: Surface,https://www.lenmark.com//collections/switches/products/systemtix-push-button-control-station-enclosure-800r-4hz4
Explosion Proof Cover Selector Switch DSD925SA,CROUSE-HINDS,10 amps,600 volts,,,"Model  DSD925SA   Used   10 amps   600 volts   AMPERAGE RATING: 10A MATERIAL: Copper-free aluminum  NORMAL POSITION: 3 position, 2 circuit VOLTAGE RATING: 600 Vac",https://www.lenmark.com//collections/switches/products/explosion-proof-cover-selector-switch-dsd925sa
60A 600VAC 3P 3PH Nema 3R Manual Motor Controller 7863-R,PASS & SEYMOUR,60 amps,600 volts,,,Model  7863-R   Surplus New   60 amps   600 volts   3-phase   Enclosure: NEMA 3R HP at 240 V: 10 HP  HP at 600 V: 30 HP,https://www.lenmark.com//collections/switches/products/60a-600vac-3p-3ph-nema-3r-manual-motor-controller-7863-r
100 Amp Safety Switch D223N,SQUARE D,100 amps,240 volts,,,Model  D223N   UNITED STATES   Surplus New   100 amps   240 volts   3-phase   Series: A4 Horsepower: 30 hp,https://www.lenmark.com//collections/switches/products/100-amp-safety-switch-d223n
100Amp 240V 3P Non-Fusible Safety Switch CDG323UGB,EATON,100 amps,240 volts,,,Model  CDG323UGB   UNITED STATES   Surplus New   100 amps   240 volts   Multi-phase   Disc Operation: SINGLE THROW Type of Product: SAFETY SWITCH  Fusible / Non-Fusible: NON-FUSIBLE NEMA / IP Rating: EEMAC Type 1  HP / Volts: 30 HP Max. @ 240VAC THREE PHASE Surface / Flush: SURFACE  Phase / Wire: 3 PHASE 3 WIRE,https://www.lenmark.com//collections/switches/products/100amp-240v-3p-non-fusible-safety-switch-cdg323ugb
"60 Amp, 3 Pole Fusible Disconnect Switch OS60GJ12",ABB,60 amps,600 volts,,,Model  OS60GJ12   FINLAND   Surplus New   60 amps   600 volts   3-phase   Fused   Mounting: Panel Fuse Class: J,https://www.lenmark.com//collections/switches/products/general-purpose-switch-os60gj12-60-amp-3-pole-1
L1 Gigabit Access Switch S5120V2-28P,H3C,,,,,Model  S5120V2-28P   Used   Switching Capacity: 56 Gbps Packet Forwarding Rate: 41.7 Mpps  Console Ports: 1 Service Ports:  (24) 10/100/1000TX ports  (4) SFP ports  Input Voltage Range: 100 - 240 VAC  Power Consumption: 9W min. / 23 W max.,https://www.lenmark.com//collections/switches/products/l1-gigabit-access-switch-s5120v2-28p
24A 120 VAC Switched Rack PDU AP7902,APC,24 amps,120 volts,,,Model  AP7902   Good   24 amps   120 volts   Total Output: 24A  16A Max Per Outlet Group  16A Max Per Outlet,https://www.lenmark.com//collections/switches/products/24a-120-vac-switched-rack-pdu-ap7902
8 Port Smart Managed Switch DGS-1210-10,D-LINK,0.19 amps,,,,Model  DGS-1210-10   S3532J4000283   CHINA   Surplus New   0.19 amps  Volts: 100-240 V,https://www.lenmark.com//collections/switches/products/8-port-smart-managed-switch-dgs-1210-10
60 Amp Service Entrance Switch SE222,SIEMENS,60 amps,240 volts,,,Model  SE222   Used   60 amps   240 volts   Single-phase   Enclosure Type: NEMA 1 Pole: 2,https://www.lenmark.com//collections/switches/products/60-amp-service-entrance-switch-se222
"30 Amp Heavy Duty, Safety Switch No. 3HD221N",CUTLER-HAMMER,30 amps,240 volts,,,Model  3HD221N   UNITED STATES   Surplus New   30 amps   240 volts   3-phase   Fusible  3 Wire  Rain Proof  5 hp @ 250V,https://www.lenmark.com//collections/switches/products/30-amp-heavy-duty-safety-switch-no-3hd221n
MCCB Auxiliary Switch Alarm Switch A01MN64B,Lenmark Industries,,480 volts,,,"Model  A01MN64B   MEXICO   Surplus New   480 volts   MD Frame Types: MD6, HMD6, CMD6, MD6-ETI, SMD6, SHMD6, SCMD6  ND Frame Types: ND6, HND6, CND6, SND6, SHND6, SCND6  PD Frame Types: PD6, HPD6, CPD6, SPD6, SHPD6, SCPD6  RD Frame Types: RD6, HRD6, CRD6",https://www.lenmark.com//collections/switches/products/mccb-auxiliary-switch-alarm-switch-a01mn64b
